id,uri,prefLabel,definition
SDN:L22::TOOL0732,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0732/,Teledyne RDI Workhorse Quartermaster 150 kHz ADCP,A 4-beam 150 kHz instrument designed for moored instrument applications at depths down to 1500 m as standard or 3000 m and 600 m as options. Effective measurement range is 300 m with up to 255 bins each 2 - 24 m deep. Velocity accuracy is the greater of 1 % or 0.5 cm/s.  More information is available at http://www.rdinstruments.com/datasheets/quartermaster_ds.pdf.
SDN:L22::TOOL0866,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0866/,Ultra Electronics 3-axis Fluxgate magnetometer,Instrument measures shifts in the magnetic patterns on the sea floor. A typical fluxgate magnetometer consists of a secondary coil surrounding a primary coil that is wound around permeable core material. An alternating current is applied which drives the core into plus and minus saturation to assist detecting the external magnetic field
SDN:L22::TOOL1849,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1849/,Varian 4970 proton magnetometer,"A proton magnetometer used to measure the earth's magnetic field strength and detect variations in this field caused by the presence of ferrous objects. Applications include detection of underground pipes, unexploded ordnance, archaeological artefacts, and wrecks on the seafloor, among other things."
SDN:L22::TOOL1639,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1639/,Onset HOBO TidbiT V2 {UTBI-001} temperature logger,"A temperature logger that measures temperatures over a wide temperature range. It is designed for outdoor and underwater environments and is waterproof to 300 m. A solar radiation shield is required to obtain accurate air temperature measurements in sunlight (RS1 or M-RSA Solar Radiation Shield). With an operational temperature range between -20 degrees Celsius and +70 degrees Celsius, the TidbiT v2 has an accuracy of +/-0.21 and a resolution of 0.02 degrees Celsius."
SDN:L22::TOOL1658,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1658/,GeoSpectrum M8 hydrophone,"A high-frequency omni-directional hydrophone and sound projector for use in the marine environment. It can be purchased with or without a pre-amplifier, and can be packaged in various ways tailored to the users' application. It has a diameter of 22 mm and length of 110 mm (single package). It is depth-rated to 3500 m and can operate at temperatures between -40 and +70 degC. Its acoustic sensitivity (1 kHz) is -200 dBV re 1uPa (unamplified). It has a frequency range from 1 Hz - 150 kHz, (+/- 5 dBV) and an electro-acoustic efficiency of 80 % at resonance. It's bandwidth (-3 dB) is 30 kHz."
SDN:L22::NETT0160,http://vocab.nerc.ac.uk/collection/L22/current/NETT0160/,Messenger-operated Tucker Trawl - Sameoto and Jaroszynski (1976),A 100 cm x 100 cm and a 400 cm x 400 cm rectangular mouth opening Tucker trawl with a double messenger activated release mechanism. Net is made from coarse mesh.  Flow measured with a digital flowmeter.  A depressor plate is mounted on bottom net bar.  Tow speeds generally are between 2 and 4 knots [Wiebe and Benfield 2003 Plate 6 D].
SDN:L22::TOOL1436,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1436/,Vaisala CS106 barometer,A Vaisala barometer compatible with Campbell Scientific data loggers. It uses a silicon capacitive sensor to measure barometric pressure. The CS106 has an attached 76.2 cm (30 in.) cable. It is encased in a plastic shell (ABS/PC blend) fitted with an intake valve for pressure equilibration. The instrument measures barometric pressure from 500 to 1100 mb and has an accuracy <+/-1.5 mb.
SDN:L22::TOOL1252,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1252/,Unspecified Agassiz trawl,"A sledge composed of a metal frame with a net attached, designed to be towed along the seabed at a maximum of approximately 4000 m depth. Mouth width can vary."
SDN:L22::TOOL2056,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2056/,Teledyne Benthos Chirp III sub-bottom profiler,"A high resolution sub-bottom profiler system. The Chirp III is suitable for a range of applications, including offshore hazard surveys, pipeline and small object surveys, bridge piling scour and environmental surveys, mining and dredging, and wind farm site survey. It includes a kevlar electrical umbilical cable. System configurations include: TTV-170 Series Towfish; AUV configuration; hull mount configuration with echosounder mode. Beam angle: 100 degrees conical for TTV-170 configuration; 25 degrees for hull mount (4 x 4) array. It is operational in depths up to 200 m. Maximum ping rate of 15 pings per second."
SDN:L22::TOOL1107,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1107/,Lamont-Doherty Earth Observatory Standard ocean bottom seismometer,"The LDEO standard seismometer design has been in use for nearly 10 years. The seismometer sensor is a L4C 1 Hz geophone, with a low-noise amplifier, giving useful response down to 100 s, and a differential pressure gauge. This instrument has been used in both year-long passive-source and shorter-term active-source experiments.  The design includes dual redundancy with two transponders and two dropweights. It can be deployed to a depth of 5000 m and for a maximum duration of 400 days."
SDN:L22::TOOL1595,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1595/,Silicon Audio Low-Noise optical seismometer,"An optical broadband seismometer designed for ocean bottom exploration. The seismometer uses optical interferometry to detect ground movements. This is involves splitting a laser beam along two paths; one reflects off a motion-responsive mirror, and the other a fixed mirror. The difference in distance travelled by each beam is detected by photo-diodes, and ground movements are inferred via different light intensities from the difference in distance travelled by each beam. The system is suited to low-noise applications, and can be used in any orientation due to the stiff springs used. The seismometer can be configured in high-sensitivity, high dynamic range or high velocity modes, with sensitivities of 60 V/g, 15 V/g and 750 V/m/s respectively. The seismometer can detect ground motion as small as 1 femtometre (10^-15 m). Its operating temperature range is from -35 to +75 degC."
SDN:L22::TOOL1589,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1589/,Guralp Systems CMG-1T ocean bottom seismometer,A broadband ocean bottom seismometer designed to destect movements in the Earth's crust such as earthquake activity. It primarily outputs ground accelteration and velocity. It features a unique mass locking system which reduces the possibility of damage to the sensor pivots and springs. It is housed in a titanium sphere and depth-rated to 3000 m. It features 360 s velocity feedback and an operating frequency of 50 Hz.
SDN:L22::TOOL0333,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0333/,Magee Scientific AE1 Aethalometer,The Magee Scientific AE1 Aethalometer determines concentration of light absorbing aerosol particles from measurements of light transmission through a sample. Air is filtered through a quartz fibre filter tape that traps particulate matter. Measurements are taken at user-specified time intervals ranging from one second to several minutes and the instrument outputs a voltage that is indicative of the amount of light absorbed by the sample.
SDN:L22::TOOL1886,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1886/,Plessey 4310 sound velocity profiler,"The Plessey 4310 is a sound velocity profiling instrument used to measure the speed of sound in water. Plessey was bought by Grundy in 1980, so the Plessey 4310 could also be referred to as a Grundy 4310."
SDN:L22::TOOL0238,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0238/,Mercury reversing thermometer,A generic term for a mercury-in-glass thermometer that freezes the temperature reading when turned upside-down.
SDN:L22::TOOL0295,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0295/,Teledyne RDI Workhorse Sentinel 300 kHz ADCP,An ADCP designed for self-contained use on moorings or vessel mounting. It has a patented 300 kHz broadband signal and a standard depth rating of 200 metres. It operates effectively between temperatures of -5 to 45 degC and a range of up to 165 m with a depth cell size of 8 m. Velocity accuracy is +/- 0.5 % or 0.5 cm/sec.
SDN:L22::TOOL0054,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0054/,RBR TDR-2050 underwater temperature logger,"The TDR-2050 is a small (235mm x 38mm OD), self-contained, submersible temperature and depth recorder (sensors and data logger). It can be deployed for a period of up to three years and can collect more than 1,200,000 sets of samples. Data can be retained in memory for 20 years (even without batteries). Available in two casings, plastic and titanium, with depth ratings of 740m and 6600m respectively. The temperature channel of the TDR-2050 is calibrated to an accuracy of ± 0.002°C (ITS-90) over the range -5 to +35°C.  Typical drift has been measured to be 0.002°C per year. The thermistor may be external (<3sec time constant) or internal (<20sec time constant). A fast thermistor probe (0.095sec) is also available. The depth channel is calibrated to an accuracy of 0.05%fs  Ranges from 10m to 6,600m are available."
SDN:L22::TOOL0688,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0688/,Sea-Bird SBE 39-IM temperature recorder,"A high-accuracy temperature recorder (pressure optional) with internal battery and a built-in inductive modem intended for moorings with either real-time telemetry or a surface data logger.  Data are also stored in internal non-volatile memory as insurance against data loss.  Calibration coefficients stored in EEPROM allow the SBE 39 to transmit data in engineering units. The SBE 39 thermistor has a long history of exceptional initial accuracy (0.002C) and stability (typical drift is 0.0002C per month).  The standard plastic housing is for depths down to 600m, but an optional titanium housing can withstand depths of 10500m.  For more information see http://www.seabird.com/products/spec_sheets/39imdata.htm."
SDN:L22::TOOL2043,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2043/,Deeptrekker Mini-ROV DTG3 video camera,The DTG3 is a mini observation-class underwater ROV video camera. It has a 1080p camera with upgrade up to 4k available. 75 m tether with options up to 700 m available. 200 m depth rating. Operating temperature -10 to 50 degrees C.
SDN:L22::TOOL0885,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0885/,Sperry Marine MK39 inertial navigation system,"An inertial navigation system which uses a Ring-Laser gyro. It calculates, via dead reckoning, the position, heading, attitude and velocity. It is mainly used in naval ships. Heading acurracy: 3 Arcmin Sec (Lat) RMS and 7 Arcmin Sec (Lat) Peak. Position: 1.0 nm in 8 hr TRMS."
SDN:L22::TOOL1823,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1823/,iXblue Phins Surface Inertial Navigation System (INS),"An Inertial Navigation System (INS) providing position, true heading, attitude, speed, depth, and heave. Its high accuracy inertial measurement unit is based on iXblue's Fiber-Optic Gyroscope (FOG) technology coupled with an embedded digital signal processor that runs an advanced Kalman filter. There are multiple aides available including DVL, EM log, GPS, USBL, LBL and depth sensor. It has an IMU option for high accuracy platform stabilization. There are static and dynamic alignment modes, with and without GNSS Operates in temperatures between -20 degrees Celsius and +55 degrees Celsius. It is accurate to 0.01 degrees for heading, roll and pitch. Heave is accurate to 5 cm or 5% and Smart Heave is accurate to 2 cm or 2%."
